podlož	V;IMP;PRS;2;SG;PFV	podlož
hole	N;VOC;SG;FEM	hol|e
šeptal	V;IPFV|V.PTCP;MASC;PST;SG	šepta|l
soutěž	N;ACC;SG;FEM	soutěž
podej	V;PFV|IMP;PRS;2;SG	po|dej
šuškal	V;IPFV|V.PTCP;MASC;PST;SG	šuška|l
bol	V;IMP;PRS;2;SG	bol
volej	N;ACC;SG;MASC;INAN	volej
volán	V;IPFV|V.PTCP;MASC;PASS;SG	volán
kup	N;ACC;SG;MASC;INAN	kup
top	N;ACC;SG	top
plně	V;IPFV|V.CVB;PRS;MASC;SG	pln|ě
šetřil	V;IPFV|V.PTCP;MASC;PST;SG	šetř|i|l
meč	N;ACC;SG;MASC;INAN	meč
táhlo	N;VOC;SG;NEUT	táh|l|o
kecal	V;IPFV|V.PTCP;MASC;PST;SG	keca|l
žeň	N;ACC;SG;FEM	žeň
žena	N;SG|NOM;FEM	žen|a
dopad	N;ACC;SG;MASC;INAN	do|pa|d
lila	V;IPFV|V.PTCP;PST|FEM;SG	lil|a
vjet	V;V.PTCP;MASC;PASS;SG;PFV	v|je|t
vjev	V;MASC;SG;PFV|V.CVB;PST	vjev
šum	N;ACC;SG;MASC;INAN	šum
kopí	N;VOC;PL	kop|í
kop	N;ACC;SG;FEM	ko|p
radil	V;IPFV|V.PTCP;MASC;PST;SG	rad|i|l
vlastní	ADJ;INST;FEM;SG	vlast|n|í
vlastně	V;IPFV|V.CVB;PRS;MASC;SG	vlast|n|ě
leč	N;ACC;SG;NEUT	leč
hlas	N;ACC;SG	hlas
zbroj	N;ACC;SG;FEM	zbro|j
metla	N;NOM;SG;FEM	metl|a
meta	N;NOM;SG;FEM	met|a
krmě	N;VOC;PL;FEM	krm|ě
taj	N;ACC;SG;MASC;INAN	taj
slintal	V;IPFV|V.PTCP;MASC;PST;SG	slin|ta|l
souhlas	N;ACC;SG;MASC;INAN	sou|hlas
kola	N;NOM;SG;NEUT	kol|a
kleč	N;ACC;SG;FEM	kle|č
lup	N;ACC;SG;MASC;INAN	lup
brání	V;IPFV|IND;PRS;3;PL	br|á|n|í
zelo	V;IPFV|V.PTCP;PST|NEUT;SG	zel|o
hekal	V;IPFV|V.PTCP;MASC;PST;SG	heka|l
kvákal	V;IPFV|V.PTCP;MASC;PST;SG	kváka|l
koukej	V;IPFV|IMP;PRS;2;SG	kouk|ej
spad	N;ACC;SG;MASC;INAN	s|pa|d
propadlo	V;PFV|V.PTCP;PST|NEUT;SG	pro|padl|o
propad	N;ACC;SG	pro|pa|d
večeře	N;VOC;PL;FEM	večeř|e
zebu	N;NOM;SG;MASC;ANIM	zeb|u
mořena	V;IPFV|V.PTCP;PASS|FEM;SG	mořen|a
moře	N;SG|ESS;FEM	moř|e
tupě	V;IPFV|V.CVB;PRS;MASC;SG	tup|ě
obal	N;ACC;SG;MASC;INAN	o|bal
oznam	V;IMP;PRS;2;SG;PFV	oz|nam
hub	N;ACC;SG;FEM	hub
řež	N;ACC;SG	ře|ž
hoře	N;VOC;PL;FEM	hoř|e
pas	N;ACC;SG;MASC;INAN	pas
pravě	V|V.CVB;PRS;MASC;SG	prav|ě
švadronil	V;IPFV|V.PTCP;MASC;PST;SG	švadronil
ruj	V;IPFV|IMP;PRS;2;SG	ruj
rula	N;NOM;SG;FEM	rul|a
sluj	N;ACC;SG;FEM	sluj
taji	N|INST;PL;MASC;INAN	taji
tál	V;IPFV|V.PTCP;MASC;PST;SG	tál
trop	N;ACC;SG;MASC;INAN	trop
způsob	N;ACC;SG	z|působ
kuli	N;INST;PL;FEM	kul|i
teč	N;ACC;SG;FEM	teč
skryt	V;PFV|V.PTCP;MASC;PASS;SG	s|kry|t
komole	V;V.CVB;PRS;MASC;SG;IPFV	komol|e
odbyt	N;ACC;SG;MASC;INAN	od|by|t
dojet	V;V.PTCP;MASC;PASS;SG;PFV	do|je|t
papá	V|IND;PRS;3;SG	pap|á
škodil	V;IPFV|V.PTCP;MASC;PST;SG	škodil
drť	N;ACC;SG	dr|ť
šidil	V;IPFV|V.PTCP;MASC;PST;SG	šidi|l
sál	N;ACC;SG;FEM	sá|l
sát	V;V.PTCP;MASC;PASS;SG;IPFV	sá|t
peklo	N;VOC;SG;NEUT	pekl|o
oř	N;NOM;SG	oř
zoře	N;SG|ESS;FEM	zoř|e
vítěz	N;NOM;SG	vítěz
vstup	N;ACC;SG	v|stup
odpal	V;IMP;PRS;2;SG;PFV	od|pal
kryt	N;ACC;SG;MASC;INAN	kry|t
vis	N;ACC;SG;NEUT	vis
vise	N;VOC;PL	vis|e
hrabal	V;IPFV|V.PTCP;MASC;PST;SG	hrab|a|l
rýpal	V;IPFV|V.PTCP;MASC;PST;SG	rýpa|l
padla	V;PFV|V.PTCP;PST|FEM;SG	padl|a
tiš	N;ACC;SG;FEM	tiš
tiše	N|VOC;PL;FEM	tiš|e
syp	V;IMP;PRS;2;SG;IPFV	syp
kaz	N;ACC;SG;MASC;INAN	kaz
výskal	V;IPFV|V.PTCP;MASC;PST;SG	vý|ska|l
plavě	V;IPFV|V.CVB;PRS;MASC;SG	plav|ě
mlsal	V;IPFV|V.PTCP;MASC;PST;SG	mlsa|l
půle	N;VOC;PL;FEM	půl|e
žluť	N;ACC;SG;FEM	žluť
žlutě	V;IPFV|V.CVB;PRS;MASC;SG	žlut|ě
žhavě	V;IPFV|V.CVB;PRS;MASC;SG	žh|av|ě
žadonil	V;IPFV|V.PTCP;MASC;PST;SG	žadon|i|l
žvatlal	V;IPFV|V.PTCP;MASC;PST;SG	žvatla|l
žehlo	V;IPFV|V.PTCP;PST|NEUT;SG	žehl|o
žvástal	V;IPFV|V.PTCP;MASC;PST;SG	žvástal
žilnatě	V;IPFV|V.CVB;PRS;MASC;SG	žil|n|a|t|ě
chrom	N;ACC;SG;MASC;INAN	chrom
chromě	V;IPFV|V.CVB;PRS;MASC;SG	chrom|ě
lízal	V|V.PTCP;MASC;PST;SG	líz|a|l
koje	V;IPFV|V.CVB;PRS;MASC;SG	koj|e
přestup	N;ACC;SG;MASC;INAN	pře|stup
silo	N;VOC;SG;NEUT	silo
set	N;ACC;SG;MASC;INAN	set
seta	V;IPFV|V.PTCP;PASS|FEM;SG	set|a
vina	N;NOM;SG;FEM	vin|a
koktal	V;IPFV|V.PTCP;MASC;PST;SG	kokta|l
přejet	V;V.PTCP;MASC;PASS;SG;PFV	pře|je|t
tyl	N;ACC;SG;MASC;INAN	tyl
číhal	V;IPFV|V.PTCP;MASC;PST;SG	číha|l
přepad	V;V.CVB;PST;MASC;SG;IPFV	pře|pa|d
vana	N;NOM;SG;FEM	van|a
slez	N;ACC;SG;MASC;INAN	slez
ujet	V;V.PTCP;MASC;PASS;SG;PFV	u|je|t
zlom	N;ACC;SG;MASC;INAN	z|lo|m
zabrání	V;PFV|IND;PRS;3;PL	za|br|á|n|í
puč	N;ACC;SG;MASC;INAN	puč
cab	V;IMP;PRS;2;SG;IPFV	cab
cape	N;SG|VOC;MASC;ANIM	cap|e
loutkař	V;IMP;PRS;2;SG;IPFV	loutk|a|ř
rozrazil	N;ACC;SG	roz|raz|i|l
spoj	V;PFV|IMP;PRS;2;SG	s|po|j
pobyt	N;ACC;SG;MASC;INAN	po|by|t
jistě	V;IPFV|V.CVB;PRS;MASC;SG	jist|ě
supí	ADJ;INST;FEM;SG	sup|í
sup	N;NOM;SG;MASC;ANIM	sup
spořil	V;IPFV|V.PTCP;MASC;PST;SG	spoři|l
spoře	N;SG|ESS;FEM	spoř|e
pozdrav	N;ACC;SG;MASC;INAN	po|zdrav
povídal	V;IPFV|V.PTCP;MASC;PST;SG	po|víd|a|l
postup	N;ACC;SG;MASC;INAN	po|stup
reptal	V;IPFV|V.PTCP;MASC;PST;SG	repta|l
omyl	N;ACC;SG;MASC;INAN	o|my|l
rubáš	N;ACC;SG	rub|á|š
šíře	N;VOC;PL;FEM	šíř|e
dřep	N;ACC;SG;MASC	dřep
kana	N;NOM;SG;FEM	kan|a
štěbetal	V;IPFV|V.PTCP;MASC;PST;SG	štěb|eta|l
ohlas	N;ACC;SG;MASC	o|hla|s
ševel	V;IMP;PRS;2;SG;IPFV	ševel
pepř	N;ACC;SG;MASC;INAN	pepř
otročí	ADJ;INST;FEM;SG	otroč|í
tav	V;IMP;PRS;2;SG;IPFV	tav
hrozen	N;ACC;SG	hroz|e|n
žvanil	V;IPFV|V.PTCP;MASC;PST;SG	žvan|i|l
běsně	N;SG|ESS;FEM	běs|n|ě
slib	N;ACC;SG;NEUT	s|lib
blábol	N;ACC;SG	bláb|ol
blábolil	V;IPFV|V.PTCP;MASC;PST;SG	bláboli|l
vyjet	V;V.PTCP;MASC;PASS;SG;PFV	vy|je|t
chumel	V;IMP;PRS;2;SG	chumel
tlachal	V;IPFV|V.PTCP;MASC;PST;SG	tlacha|l
doraz	V;IMP;PRS;2;SG;PFV	do|raz
sedlo	N;VOC;SG;NEUT	sed|l|o
hřát	V;V.PTCP;MASC;PASS;SG;IPFV	hřá|t
ohřát	V;V.PTCP;MASC;PASS;SG;PFV	o|hřá|t
ráče	N;VOC;SG;NEUT	ráč|e
seznam	N;ACC;SG;MASC;INAN	sez|nam
buš	N;ACC;SG;FEM	buš
zajet	V;V.PTCP;MASC;PASS;SG;PFV	za|je|t
posyp	V;IMP;PRS;2;SG;PFV	po|sy|p
sraz	V;IMP;PRS;2;SG;PFV	s|raz
kvas	N;ACC;SG;MASC;INAN	kvas
jev	N;ACC;SG;MASC;INAN	jev
střeh	N;ACC;SG;MASC;INAN	stře|h
chrchlal	V;IPFV|V.PTCP;MASC;PST;SG	chrchla|l
odešle	V;PFV|IND;PRS;3;SG	ode|šl|e
škrtil	V;IPFV|V.PTCP;MASC;PST;SG	škrt|i|l
oblek	N;ACC;SG;MASC;INAN	ob|lek
trap	N;ACC;SG;MASC;INAN	trap
raz	V;IMP;PRS;2;SG;IPFV	raz
zdrž	N;ACC;SG;FEM	z|drž
serval	N;NOM;SG;MASC;ANIM	serval
vřískal	V;IPFV|V.PTCP;MASC;PST;SG	vříska|l
pění	N;VOC;PL	pě|n|í
pěně	N;SG|ESS;FEM	pě|n|ě
odsuď	V;PFV|IMP;PRS;2;SG	odsuď
bacil	N;ACC;SG	bacil
sjet	V;V.PTCP;MASC;PASS;SG;PFV	s|je|t
boří	V;IPFV|IND;PRS;3;PL	boř|í
nahlas	V;IMP;PRS;2;SG;PFV	na|hlas
řiť	N;ACC;SG	řiť
lep	N;ACC;SG;MASC;INAN	lep
houbař	N;NOM;SG;MASC;ANIM	houb|a|ř
lom	N;ACC;SG;MASC;INAN	lo|m
čtvrť	N;ACC;SG	čtvrť
škorpil	V;IPFV|V.PTCP;MASC;PST;SG	škorpi|l
škrabal	V;IPFV|V.PTCP;MASC;PST;SG	škraba|l
drob	V;IMP;PRS;2;SG;IPFV	dro|b
zápas	N;ACC;SG;MASC;INAN	zápas
rozptyl	V;IMP;PRS;2;SG;PFV	roz|ptyl
potlač	V;IMP;PRS;2;SG;PFV	po|tl|a|č
opičí	ADJ;INST;FEM;SG	opič|í
ústí	N;VOC;PL;NEUT	úst|í
vysát	V;V.PTCP;MASC;PASS;SG;PFV	vy|sá|t
trať	N;ACC;SG;FEM	trať
stará	N;VOC;SG;FEM	star|á
přijet	V;V.PTCP;MASC;PASS;SG;PFV	při|je|t
lov	N;ACC;SG;NEUT	lov
brblal	V;IPFV|V.PTCP;MASC;PST;SG	brbla|l
stroj	N;ACC;SG;MASC;INAN	stroj
odsaď	V;PFV|IMP;PRS;2;SG	od|sa|ď
zdáli	V;IPFV|V.PTCP;PST|MASC;ANIM;PL	z|dál|i
pokus	N;ACC;SG;MASC;INAN	po|kus
raní	ADJ|NOM;MASC;ANIM;PL	ran|í
klep	V;IMP;PRS;2;SG;IPFV	kle|p
kamení	N;ESS;SG	kamen|í
hnus	V;IMP;PRS;2;SG;IPFV	hnus
léč	V;IMP;PRS;2;SG;IPFV	lé|č
běl	V;IMP;PRS;2;SG;IPFV	bě|l
děs	V;IMP;PRS;2;SG;IPFV	děs
odraz	N;ACC;SG;MASC;INAN	od|raz
tlum	V;IMP;PRS;2;SG;IPFV	tlum
daň	N;ACC;SG	daň
tul	V;IMP;PRS;2;SG;IPFV	tul
pojit	V;V.PTCP;MASC;PASS;SG;IPFV	poj|i|t
rozštěp	V;IMP;PRS;2;SG;PFV	roz|ště|p
škudlil	N;NOM;SG;MASC;ANIM	škudli|l
hýkal	V;IPFV|V.PTCP;MASC;PST;SG	hý|ka|l
zlobil	V;IPFV|V.PTCP;MASC;PST;SG	zl|ob|i|l
chlubil	V;IPFV|V.PTCP;MASC;PST;SG	chlub|i|l
chrápal	V|V.PTCP;MASC;PST;SG	chráp|a|l
odstup	N;ACC;SG;MASC;INAN	od|stup
štěp	N;ACC;SG;MASC;INAN	ště|p
dál	N;ACC;SG;FEM	dál
šustí	V;IPFV|IND;PRS;3;PL	šust|í
boj	N;ACC;SG;MASC;INAN	boj
bál	V;IPFV|V.PTCP;MASC;PST;SG	bál
dluž	V;IMP;PRS;2;SG;IPFV	dluž
podpal	V;IMP;PRS;2;SG;PFV	pod|pal
zahřát	V;V.PTCP;MASC;PASS;SG;PFV	za|hřá|t
mam	V;IMP;PRS;2;SG;IPFV	mam
smění	V;PFV|IND;PRS;3;PL	smě|n|í
podraz	N;ACC;SG;MASC;INAN	pod|raz
postila	V;IPFV|V.PTCP;PST|NEUT;PL	postil|a
škádlil	V;IPFV|V.PTCP;MASC;PST;SG	škádli|l
prolom	V;IMP;PRS;2;SG;PFV	pro|lo|m
propoj	V;PFV|IMP;PRS;2;SG	pro|po|j
sval	N;ACC;SG;MASC;INAN	sval
plaz	N;NOM;SG	plaz
plazí	ADJ;VOC;NEUT;PL	plaz|í
hlavní	N|GEN;PL;FEM	hlav|n|í
mladý	N;VOC;SG;MASC;ANIM	mlad|ý
starý	N;VOC;SG;MASC;ANIM	star|ý
stáro	ADJ|NOM;NEUT;SG;LGSPEC1	stár|o
černý	N;VOC;SG;MASC;ANIM	čern|ý
žlutý	ADJ;ACC;MASC;INAN;SG	žlut|ý
kriminální	ADJ;INST;FEM;SG	kriminál|n|í
portugalský	ADJ;ACC;MASC;INAN;SG	portugal|sk|ý
francouzský	ADJ;ACC;MASC;INAN;SG	francouz|sk|ý
albánský	ADJ;ACC;MASC;INAN;SG	albán|sk|ý
arabský	ADJ;ACC;MASC;INAN;SG	arab|sk|ý
arménský	ADJ;ACC;MASC;INAN;SG	armén|sk|ý
baskický	ADJ;ACC;MASC;INAN;SG	bask|ic|k|ý
běloruský	ADJ;ACC;MASC;INAN;SG	bělorusk|ý
bulharský	ADJ;ACC;MASC;INAN;SG	bulhar|sk|ý
čínský	ADJ;ACC;MASC;INAN;SG	čín|sk|ý
dánský	ADJ;ACC;MASC;INAN;SG	dán|sk|ý
abecední	ADJ;INST;FEM;SG	abeced|n|í
abstraktní	ADJ;INST;FEM;SG	abstrakt|n|í
absurdní	ADJ;INST;FEM;SG	absurd|n|í
adiabatický	ADJ;ACC;MASC;INAN;SG	adiabat|ick|ý
agresivní	ADJ;INST;FEM;SG	agres|iv|n|í
alimentární	ADJ;INST;FEM;SG	alimentár|n|í
alternativní	ADJ;INST;FEM;SG	alternativ|n|í
sluneční	ADJ|NOM;MASC;ANIM;PL	slun|e|č|n|í
sofistikovaný	ADJ;ACC;MASC;INAN;SG	sofistik|ova|n|ý
anemický	ADJ;ACC;MASC;INAN;SG	anem|ick|ý
antikultovní	ADJ;INST;FEM;SG	anti|kult|ov|n|í
arogantní	ADJ;INST;FEM;SG	arogant|n|í
aseptický	ADJ;ACC;MASC;INAN;SG	a|septic|k|ý
anizotropní	ADJ;INST;FEM;SG	anizotrop|n|í
cynický	ADJ;ACC;MASC;INAN;SG	cyn|ic|k|ý
diakritický	ADJ;ACC;MASC;INAN;SG	diakritic|k|ý
frigidní	ADJ;INST;FEM;SG	frigid|n|í
nadzvukový	ADJ;ACC;MASC;INAN;SG	nad|zvuk|ov|ý
optimální	ADJ;INST;FEM;SG	optim|ál|n|í
petrochemický	ADJ;ACC;MASC;INAN;SG	petrochem|ick|ý
relevantní	ADJ;INST;FEM;SG	relev|ant|n|í
agresívní	ADJ;INST;FEM;SG	agres|ív|n|í
nativní	ADJ;INST;FEM;SG	na|tiv|n|í
exotermní	ADJ;INST;FEM;SG	exoterm|n|í
exotermický	ADJ;ACC;MASC;INAN;SG	exotermick|ý
endotermní	ADJ;INST;FEM;SG	endoterm|n|í
endotermický	ADJ;ACC;MASC;INAN;SG	endoterm|ick|ý
slaný	ADJ;ACC;MASC;INAN;SG	sla|n|ý
axiální	ADJ;INST;FEM;SG	axiál|n|í
tangenciální	ADJ;INST;FEM;SG	tangenci|ál|n|í
frivolní	ADJ;INST;FEM;SG	frivol|n|í
abiotický	ADJ;ACC;MASC;INAN;SG	abiotick|ý
geostacionární	ADJ;INST;FEM;SG	geostacionár|n|í
robustní	ADJ;INST;FEM;SG	robust|n|í
sekulární	ADJ;INST;FEM;SG	sekulár|n|í
český	ADJ;ACC;MASC;INAN;SG	česk|ý
zasraný	ADJ;ACC;MASC;INAN;SG	za|sr|a|n|ý
zkurvený	ADJ;ACC;MASC;INAN;SG	z|kurv|en|ý
zkurvení	ADJ|NOM;MASC;ANIM;PL	z|kurv|en|í
zajebaný	ADJ;ACC;MASC;INAN;SG	za|jeb|a|n|ý
bílý	N;VOC;SG;MASC;ANIM	bíl|ý
hýžďový	ADJ;ACC;MASC;INAN;SG	hýžď|ov|ý
aerobní	ADJ;INST;FEM;SG	aerob|n|í
aerobický	ADJ;ACC;MASC;INAN;SG	aerobic|k|ý
vikinský	ADJ;ACC;MASC;INAN;SG	vikin|sk|ý
drsný	ADJ|ESS;FEM;SG	drsn|ý
hrubý	ADJ;ACC;MASC;INAN;SG	hrub|ý
javorový	ADJ;ACC;MASC;INAN;SG	jav|or|ov|ý
malý	ADJ|ESS;FEM;SG	mal|ý
avantgardní	ADJ;INST;FEM;SG	avantgard|n|í
rychlý	ADJ;ACC;MASC;INAN;SG	rychl|ý
velký	ADJ;ACC;MASC;INAN;SG	velk|ý
veliký	ADJ;ACC;MASC;INAN;SG	velik|ý
velicí	ADJ|NOM;MASC;ANIM;PL	vel|ic|í
další	ADJ;INST;FEM;SG	dalš|í
nový	ADJ;ACC;MASC;INAN;SG	nov|ý
jiný	N;VOC;SG;MASC;ANIM	jin|ý
celý	ADJ;ACC;MASC;INAN;SG	cel|ý
počítačový	ADJ;ACC;MASC;INAN;SG	po|čít|ač|ov|ý
motorový	ADJ;ACC;MASC;INAN;SG	motor|ov|ý
biblický	ADJ;ACC;MASC;INAN;SG	biblic|k|ý
smyčcový	ADJ;ACC;MASC;INAN;SG	s|myčc|ov|ý
mléčný	ADJ;ACC;MASC;INAN;SG	mléč|n|ý
sepulkrální	ADJ;INST;FEM;SG	sepulkrál|n|í
sladkovodní	ADJ;INST;FEM;SG	sladkovod|n|í
německý	ADJ;ACC;MASC;INAN;SG	německ|ý
býložravý	ADJ;ACC;MASC;INAN;SG	bý|lo|žr|av|ý
ruský	ADJ;ACC;MASC;INAN;SG	rus|k|ý
polský	ADJ;ACC;MASC;INAN;SG	pol|sk|ý
ireverzibilní	ADJ;INST;FEM;SG	i|reverzibil|n|í
římský	ADJ;ACC;MASC;INAN;SG	řím|sk|ý
důstojnický	ADJ;ACC;MASC;INAN;SG	dů|stojnic|k|ý
dopravní	ADJ;INST;FEM;SG	do|prav|n|í
autobusový	ADJ;ACC;MASC;INAN;SG	autobus|ov|ý
makabrózní	ADJ;INST;FEM;SG	makabróz|n|í
environmentální	ADJ;INST;FEM;SG	environmentál|n|í
dospělý	N;VOC;SG;MASC;ANIM	do|spě|l|ý
diskrétní	ADJ;INST;FEM;SG	diskrét|n|í
sakrální	ADJ;INST;FEM;SG	sakrál|n|í
dobrý	ADJ|ESS;FEM;SG	dobr|ý
dobrá	ADJ|NOM;FEM;SG	dobr|á
vysoký	ADJ;ACC;MASC;INAN;SG	vys|ok|ý
vysoká	N;VOC;SG;FEM	vys|ok|á
poslední	ADJ;INST;FEM;SG	po|sled|n|í
koherentní	ADJ;INST;FEM;SG	koherent|n|í
kovový	ADJ;ACC;MASC;INAN;SG	kov|ov|ý
bystrý	ADJ;ACC;MASC;INAN;SG	bystr|ý
hustý	ADJ|ESS;FEM;SG	hust|ý
ortogonální	ADJ;INST;FEM;SG	ortogonál|n|í
jediný	ADJ;ACC;MASC;INAN;SG	jedin|ý
stejný	ADJ;ACC;MASC;INAN;SG	stejn|ý
známý	N;VOC;SG;MASC;ANIM	zn|ám|ý
známá	ADJ|ACC;NEUT;PL	zn|ám|á
možný	ADJ;ACC;MASC;INAN;SG	mož|n|ý
možná	ADJ|ACC;NEUT;PL	mož|n|á
současný	ADJ;ACC;MASC;INAN;SG	sou|čas|n|ý
různý	ADJ;ACC;MASC;INAN;SG	různ|ý
státní	ADJ;INST;FEM;SG	stát|n|í
ostatní	ADJ;INST;FEM;SG	o|st|a|t|n|í
dlouhý	ADJ;ACC;MASC;INAN;SG	dlouh|ý
základní	ADJ;INST;FEM;SG	zá|klad|n|í
důležitý	ADJ;ACC;MASC;INAN;SG	dů|lež|it|ý
politický	ADJ;ACC;MASC;INAN;SG	polit|ic|k|ý
bývalý	ADJ;ACC;MASC;INAN;SG	bý|va|l|ý
americký	ADJ;ACC;MASC;INAN;SG	americ|k|ý
evropský	ADJ;ACC;MASC;INAN;SG	evrop|sk|ý
podobný	ADJ;ACC;MASC;INAN;SG	po|dob|n|ý
národní	ADJ;INST;FEM;SG	ná|rod|n|í
pražský	ADJ;ACC;MASC;INAN;SG	praž|sk|ý
minulý	ADJ;ACC;MASC;INAN;SG	minul|ý
světový	ADJ;ACC;MASC;INAN;SG	svět|ov|ý
rád	ADJ;NOM;MASC;INAN;SG;LGSPEC1	rád
špatný	ADJ;ACC;MASC;INAN;SG	špat|n|ý
příští	ADJ;INST;FEM;SG	příš|t|í
určitý	ADJ;ACC;MASC;INAN;SG	urč|it|ý
domácí	N;VOC;PL;FEM	dom|ác|í
chemický	ADJ;ACC;MASC;INAN;SG	chem|ick|ý
oranžový	ADJ;ACC;MASC;INAN;SG	oranž|ov|ý
modrý	ADJ;ACC;MASC;INAN;SG	modr|ý
těžký	ADJ;ACC;MASC;INAN;SG	těž|k|ý
bombastický	ADJ;ACC;MASC;INAN;SG	bombast|ic|k|ý
radiální	ADJ;INST;FEM;SG	radiál|n|í
diagonální	ADJ;INST;FEM;SG	diagonál|n|í
silný	ADJ;ACC;MASC;INAN;SG	sil|n|ý
mezinárodní	ADJ;INST;FEM;SG	mezinárod|n|í
červený	ADJ;ACC;MASC;INAN;SG	červen|ý
monochromatický	ADJ;ACC;MASC;INAN;SG	monochromat|ic|k|ý
koncentrický	ADJ;ACC;MASC;INAN;SG	koncentr|ick|ý
jednotlivý	ADJ;ACC;MASC;INAN;SG	jedn|otl|iv|ý
zahraniční	ADJ;INST;FEM;SG	za|hran|ič|n|í
plný	ADJ;ACC;MASC;INAN;SG	pln|ý
plno	ADJ|ACC;NEUT;SG;LGSPEC1	pln|o
společný	ADJ;ACC;MASC;INAN;SG	společ|n|ý
jistý	ADJ|ESS;FEM;SG	jist|ý
sociální	ADJ;INST;FEM;SG	soc|i|ál|n|í
letošní	ADJ;INST;FEM;SG	let|oš|n|í
nízký	ADJ;ACC;MASC;INAN;SG	níz|k|ý
finanční	ADJ;INST;FEM;SG	finanč|n|í
schopný	ADJ;ACC;MASC;INAN;SG	s|chop|n|ý
blízký	ADJ;ACC;MASC;INAN;SG	blíz|k|ý
lidský	ADJ;ACC;MASC;INAN;SG	lid|sk|ý
významný	ADJ;ACC;MASC;INAN;SG	vý|z|nam|n|ý
zelený	ADJ;ACC;MASC;INAN;SG	zelen|ý
zelení	N|GEN;PL;FEM	zelen|í
potměšilý	ADJ;ACC;MASC;INAN;SG	potměši|l|ý
savčí	ADJ;INST;FEM;SG	sa|v|č|í
dubiózní	ADJ;INST;FEM;SG	dubióz|n|í
