Hnilec	N;VOC;SG|MASC;INAN	Hnilec
Holanďan	N;VOC;SG|MASC;ANIM	Holanď|an
Holanďanka	N;VOC;SG|FEM	Holanď|anka
Homér	N;VOC;SG|MASC;ANIM	Homér
Hviezdoslav	N;NOM;SG|MASC;ANIM	Hviezdoslav
Ind	N;VOC;SG|MASC;ANIM	Ind
Indián	N;VOC;SG|MASC;ANIM	Ind|ián
Indiánka	N;VOC;SG|FEM	Ind|iánka
Indka	N;VOC;SG|FEM	Ind|ka
Indoeurópan	N;VOC;SG|MASC;ANIM	Ind|oeurópan
Indoeurópanka	N;VOC;SG|FEM	Ind|oeurópanka
Indonézan	N;VOC;SG|MASC;ANIM	Indonéz|an
Indonézanka	N;VOC;SG|FEM	Indonéz|anka
Inovec	N;VOC;SG|MASC;INAN	Inovec
Ipeľ	N;VOC;SG|MASC;INAN	Ipeľ
Iračan	N;VOC;SG|MASC;ANIM	Irač|an
Iračanka	N;VOC;SG|FEM	Irač|anka
Iránec	N;VOC;SG|MASC;ANIM	Irán|ec
Islanďan	N;VOC;SG|MASC;ANIM	Islanď|an
Islanďanka	N;VOC;SG|FEM	Islanď|anka
Izraelčan	N;VOC;SG|MASC;ANIM	Izrael|čan
Izraelčanka	N;VOC;SG|FEM	Izrael|čanka
Japonec	N;VOC;SG|MASC;ANIM	Japon|ec
Japonka	N;VOC;SG|FEM	Japon|ka
Juhoafričan	N;VOC;SG|MASC;ANIM	Juh|oafričan
Juhoafričanka	N;VOC;SG|FEM	Juh|oafričanka
Juhoameričan	N;VOC;SG|MASC;ANIM	Juh|oameričan
Juhoameričanka	N;VOC;SG|FEM	Juh|oameričanka
Juhoeurópan	N;VOC;SG|MASC;ANIM	Juh|oeurópan
Juhoeurópanka	N;VOC;SG|FEM	Juh|oeurópanka
Juhoslovan	N;VOC;SG|MASC;ANIM	Juh|oslovan
Juhoslovanka	N;VOC;SG|FEM	Juh|oslovanka
Jánošík	N;VOC;SG|MASC;ANIM	Jánošík
Jávan	N;VOC;SG|MASC;ANIM	Jáv|an
Jávanka	N;VOC;SG|FEM	Jáv|anka
Jób	N;VOC;SG|MASC;ANIM	Jób
Kanaďan	N;VOC;SG|MASC;ANIM	Kanaď|an
Kanaďanka	N;VOC;SG|FEM	Kanaď|anka
Kapverdy	N;ACC;PL|FEM	Kapverd|y
Katalánec	N;VOC;SG|MASC;ANIM	Katalán|ec
Kazach	N;VOC;SG|MASC;ANIM	Kazach
Kelt	N;NOM;SG|MASC;ANIM	Kelt
Kolombo	N;VOC;SG|NEUT	Kolomb|o
Korzičan	N;VOC;SG|MASC;ANIM	Korzič|an
Korzičanka	N;VOC;SG|FEM	Korzič|anka
Krakov	ADJ;MASC;INAN;NOM;SG	Krakov
Kréťan	N;VOC;SG|MASC;ANIM	Kréť|an
Kréťanka	N;VOC;SG|FEM	Kréť|anka
Kubánec	N;VOC;SG|MASC;ANIM	Kub|ánec
Kurd	N;VOC;SG|MASC;ANIM	Kurd
Kórejčan	N;VOC;SG|MASC;ANIM	Kóre|jčan
Kórejčanka	N;VOC;SG|FEM	Kóre|jčanka
Laborec	N;VOC;SG|MASC;INAN	Laborec
Laponka	N;VOC;SG|FEM	Lapon|ka
Lenin	N;VOC;SG|MASC;ANIM	Lenin
Lipták	N;VOC;SG|MASC;ANIM	Lipt|ák
Londýnčan	N;VOC;SG|MASC;ANIM	Londýn|čan
Londýnčanka	N;VOC;SG|FEM	Londýn|čanka
Lotrinčan	N;VOC;SG|MASC;ANIM	Lotrin|čan
Lotrinčanka	N;VOC;SG|FEM	Lotrin|čanka
Lotyš	N;VOC;SG|MASC;ANIM	Lotyš
Lotyška	N;VOC;SG|FEM	Lotyš|ka
Lužičan	N;VOC;SG|MASC;ANIM	Lužič|an
Lužičanka	N;VOC;SG|FEM	Lužič|anka
Lúčnica	N;VOC;SG|FEM	Lúč|nica
Macedónec	N;VOC;SG|MASC;ANIM	Macedón|ec
Macedónka	N;VOC;SG|FEM	Macedón|ka
Macedónčan	N;VOC;SG|MASC;ANIM	Macedón|čan
Macedónčanka	N;VOC;SG|FEM	Macedón|čanka
Maročan	N;VOC;SG|MASC;ANIM	Maroč|an
Maročanka	N;VOC;SG|FEM	Maroč|anka
Martin	N;NOM;SG|MASC;ANIM	Martin
Martina	N;GEN;SG|MASC;INAN	Martin|a
Marx	N;VOC;SG|MASC;ANIM	Marx
Marťan	N;VOC;SG|MASC;ANIM	Marť|an
Marťanka	N;VOC;SG|FEM	Marť|anka
Maďar	N;VOC;SG|MASC;ANIM	Maďar
Maďarka	N;VOC;SG|FEM	Maďar|ka
Mefistofeles	N;VOC;SG|MASC;ANIM	Mefistofel|es
Mexičan	N;VOC;SG|MASC;ANIM	Mexič|an
Mexičanka	N;VOC;SG|FEM	Mexič|anka
Miloš	N;VOC;SG|MASC;ANIM	Miloš
Mongol	N;VOC;SG|MASC;ANIM	Mongol
Mongolka	N;VOC;SG|FEM	Mongol|ka
Moravan	N;VOC;SG|MASC;ANIM	Morav|an
Moravanka	N;VOC;SG|FEM	Morav|anka
Moskovčan	N;VOC;SG|MASC;ANIM	Moskov|čan
Moskovčanka	N;VOC;SG|FEM	Moskov|čanka
Nemec	N;VOC;SG|MASC;ANIM	Nem|ec
Nemka	N;VOC;SG|FEM	Nem|ka
Niger	N;ACC;SG|MASC;INAN	Niger
Nór	N;NOM;SG|MASC;ANIM	Nór
Nórka	N;VOC;SG|FEM	Nór|ka
Parížan	N;VOC;SG|MASC;ANIM	Paríž|an
Parížanka	N;VOC;SG|FEM	Paríž|anka
Patrik	N;VOC;SG|MASC;ANIM	Patrik
Paula	N;ACC;SG|MASC;ANIM	Paul|a
Peruánec	N;VOC;SG|MASC;ANIM	Peru|ánec
Perún	N;VOC;SG|MASC;ANIM	Perún
Peržan	N;VOC;SG|MASC;ANIM	Perž|an
Peržanka	N;VOC;SG|FEM	Perž|anka
Pilát	N;VOC;SG|MASC;ANIM	Pilát
Plzenčan	N;VOC;SG|MASC;ANIM	Plzen|čan
Plzenčanka	N;VOC;SG|FEM	Plzen|čanka
Poliak	N;NOM;SG|MASC;ANIM	Pol|iak
Poľka	N;VOC;SG|FEM	Poľ|ka
Portoričan	N;VOC;SG|MASC;ANIM	Portorič|an
Portoričanka	N;VOC;SG|FEM	Portorič|anka
Portugalec	N;VOC;SG|MASC;ANIM	Portugal|ec
Pražan	N;VOC;SG|MASC;ANIM	Praž|an
Pražanka	N;VOC;SG|FEM	Praž|anka
Prešovčan	N;VOC;SG|MASC;ANIM	Prešov|čan
Prešovčanka	N;VOC;SG|FEM	Prešov|čanka
Rakúšan	N;VOC;SG|MASC;ANIM	Rakúš|an
Rakúšanka	N;VOC;SG|FEM	Rakúš|anka
Reykjavík	N;VOC;SG|MASC;INAN	Reykjavík
Riman	N;VOC;SG|MASC;ANIM	Rim|an
Rimanka	N;VOC;SG|FEM	Rim|anka
Rumun	N;VOC;SG|MASC;ANIM	Rumun
Rumunka	N;VOC;SG|FEM	Rumun|ka
Rus	N;VOC;SG|MASC;ANIM	Rus
Ruska	N;VOC;SG|FEM	Rus|ka
Rwanda	N;VOC;SG|FEM	Rwand|a
Róm	N;VOC;SG|MASC;ANIM	Róm
Rómka	N;VOC;SG|FEM	Róm|ka
Salvádor	N;VOC;SG|MASC;INAN	Salvádor
Sas	N;VOC;SG|MASC;ANIM	Sas
Severoameričan	N;VOC;SG|MASC;ANIM	Sever|oameričan
Severoameričanka	N;VOC;SG|FEM	Sever|oameričanka
Sibyla	N;NOM;SG|FEM	Sibyl|a
Sion	N;VOC;SG|MASC;INAN	Sion
Sizyfos	N;VOC;SG|MASC;ANIM	Sizyf|os
Slezan	N;VOC;SG|MASC;ANIM	Slez|an
Slezanka	N;VOC;SG|FEM	Slez|anka
Slovan	N;VOC;SG|MASC;ANIM	Slov|an
Slovenka	N;VOC;SG|FEM	Slov|enka
Slovinec	N;VOC;SG|MASC;ANIM	Slov|inec
Slovinka	N;VOC;SG|FEM	Slov|inka
Slovák	N;VOC;SG|MASC;ANIM	Slov|ák
Spiš	N;NOM;SG|MASC;INAN	Spiš
Srb	N;VOC;SG|MASC;ANIM	Srb
Srbka	N;VOC;SG|FEM	Srb|ka
Stredoslovenka	N;VOC;SG|FEM	Stred|oslovenka
Stredoslovák	N;VOC;SG|MASC;ANIM	Stred|oslovák
Svätopluk	N;VOC;SG|MASC;ANIM	Svätopluk
Sýrčan	N;VOC;SG|MASC;ANIM	Sýr|čan
Sýrčanka	N;VOC;SG|FEM	Sýr|čanka
Tadžik	N;VOC;SG|MASC;ANIM	Tadžik
Tadžička	N;VOC;SG|FEM	Tadžič|ka
Talian	N;VOC;SG|MASC;ANIM	Talian
Talianka	N;VOC;SG|FEM	Talian|ka
Tarnov	N;NOM;SG|MASC;INAN	Tarnov
Tatár	N;VOC;SG|MASC;ANIM	Tatár
Tatárka	N;VOC;SG|FEM	Tatár|ka
Tibeťan	N;VOC;SG|MASC;ANIM	Tibeť|an
Tibeťanka	N;VOC;SG|FEM	Tibeť|anka
Tirolčan	N;VOC;SG|MASC;ANIM	Tirol|čan
Tirolčanka	N;VOC;SG|FEM	Tirol|čanka
Tolstoj	N;NOM;SG|MASC;ANIM	Tolst|oj
Transylvánčan	N;VOC;SG|MASC;ANIM	Transylván|čan
Transylvánčanka	N;VOC;SG|FEM	Transylván|čanka
Trenčan	N;VOC;SG|MASC;ANIM	Trenč|an
Tribeč	N;NOM;SG|MASC;INAN	Tribeč
Trnavčan	N;VOC;SG|MASC;ANIM	Trnav|čan
Trnavčanka	N;VOC;SG|FEM	Trnav|čanka
Trák	N;VOC;SG|MASC;ANIM	Trák
Turek	N;VOC;SG|MASC;ANIM	Turek
Turkyňa	N;VOC;SG|FEM	Turk|yňa
Ukrajinec	N;VOC;SG|MASC;ANIM	Ukrajin|ec
Ukrajinka	N;VOC;SG|FEM	Ukrajin|ka
Uzbek	N;VOC;SG|MASC;ANIM	Uzbek
Užhorod	N;ACC;SG|MASC;INAN	Užhorod
Viedenčan	N;VOC;SG|MASC;ANIM	Vieden|čan
Viedenčanka	N;VOC;SG|FEM	Vieden|čanka
Vietnamec	N;VOC;SG|MASC;ANIM	Vietnam|ec
Vietnamka	N;VOC;SG|FEM	Vietnam|ka
Vojvodina	N;VOC;SG|FEM	Vojvodin|a
Východoeurópan	N;VOC;SG|MASC;ANIM	Vý|chodoeurópan
Východoeurópanka	N;VOC;SG|FEM	Vý|chodoeurópanka
Východoslovák	N;VOC;SG|MASC;ANIM	Vý|chodoslovák
Zeus	N;NOM;SG|MASC;ANIM	Zeus
Záhorie	N;VOC;SG|NEUT	Zá|horie
aby	N;VOC;PL|FEM	a|by
abbé	N;NOM;SG|MASC;ANIM	abbé
abcházsky	ADJ;MASC;INAN;NOM;SG	abcház|sky
abdikačný	ADJ;MASC;INAN;VOC;SG	ab|dikačný
abdikovať	V;NFIN|PFV	ab|dikovať
abdikácia	N;VOC;SG|FEM	ab|dikácia
abeceda	N;VOC;SG|FEM	a|beceda
abecedne	ADV	a|becedne
abecedný	ADJ;MASC;INAN;VOC;SG	a|becedný
abiturient	N;VOC;SG|MASC;ANIM	abitur|ient
abiturientka	N;VOC;SG|FEM	abitur|ientka
abiturientsky	ADV	abitur|ientsky
abiturientský	ADJ;MASC;INAN;VOC;SG	abitur|ientský
abnormalita	N;NOM;SG|FEM	ab|normalita
abnormálne	ADJ;FEM;VOC;PL	ab|normálne
abnormálnosť	N;VOC;SG|FEM	ab|normálnosť
abnormálny	ADJ;MASC;INAN;VOC;SG	ab|normálny
aboličný	ADJ;MASC;INAN;VOC;SG	abol|ičný
abolícia	N;VOC;SG|FEM	abol|ícia
abonent	N;VOC;SG|MASC;ANIM	abon|ent
abonentka	N;VOC;SG|FEM	abon|entka
abonentný	ADJ;MASC;INAN;VOC;SG	abon|entný
abonentský	ADJ;MASC;INAN;VOC;SG	abon|entský
abonovať	V;NFIN|PFV	abon|ovať
abortívne	ADJ;FEM;VOC;PL	abort|ívne
abortívny	ADJ;MASC;INAN;VOC;SG	abort|ívny
abrahámoviny	N;NOM;PL|FEM	abrahám|oviny
abrazívne	ADJ;FEM;VOC;PL	abraz|ívne
abrazívny	ADJ;MASC;INAN;VOC;SG	abraz|ívny
abrázia	N;VOC;SG|FEM	abráz|ia
absces	N;VOC;SG|MASC;INAN	absces
absencia	N;VOC;SG|FEM	abs|encia
absentovať	V;NFIN|PFV	abs|entovať
absentér	N;VOC;SG|MASC;ANIM	abs|entér
absentérka	N;VOC;SG|FEM	abs|entérka
absentérsky	ADV	abs|entérsky
absenčný	ADJ;MASC;INAN;VOC;SG	abs|enčný
absint	N;VOC;SG|MASC;INAN	absint
absolutista	N;VOC;SG|MASC;ANIM	ab|solutista
absolutisticky	ADV	ab|solutisticky
absolutistický	ADJ;MASC;INAN;VOC;SG	ab|solutistický
absolutistka	N;VOC;SG|FEM	ab|solutistka
absolutizmus	N;VOC;SG|MASC;INAN	ab|solutizmus
absolutizovať	V;NFIN|PFV	ab|solutizovať
absolutizácia	N;VOC;SG|FEM	ab|solutizácia
absolutórium	N;VOC;SG|NEUT	ab|solutórium
absolvent	N;NOM;SG|MASC;ANIM	ab|solvent
absolventka	N;VOC;SG|FEM	ab|solventka
absolventský	ADJ;MASC;INAN;VOC;SG	ab|solventský
absolvovať	V;NFIN|PFV	ab|solvovať
absolútne	ADJ;MASC;INAN;VOC;PL	ab|solútne
absolútnosť	N;VOC;SG|FEM	ab|solútnosť
absolútny	ADJ;MASC;INAN;NOM;SG	ab|solútny
absorbovať	V;NFIN|PFV	ab|sorbovať
absorpcia	N;NOM;SG|FEM	ab|sorpcia
absorpčný	ADJ;MASC;ANIM;VOC;SG	ab|sorpčný
abstinencia	N;VOC;SG|FEM	abs|tinencia
abstinent	N;VOC;SG|MASC;ANIM	abs|tinent
abstinentka	N;VOC;SG|FEM	abs|tinentka
abstinentský	ADJ;MASC;INAN;VOC;SG	abs|tinentský
abstinenčný	ADJ;MASC;INAN;VOC;SG	abs|tinenčný
abstinovať	V;NFIN|PFV	abs|tinovať
abstrahovať	V;NFIN|PFV	abs|trahovať
abstrakcia	N;VOC;SG|FEM	abs|trakcia
abstrakcionizmus	N;VOC;SG|MASC;INAN	abs|trakcionizmus
abstrakt	N;VOC;SG|MASC;INAN	abs|trakt
abstraktne	ADV	abs|traktne
abstraktnosť	N;VOC;SG|FEM	abs|traktnosť
abstraktný	ADJ;MASC;INAN;VOC;SG	abs|traktný
abstrakčný	ADJ;MASC;INAN;VOC;SG	abs|trakčný
absurdita	N;NOM;SG|FEM	absurd|ita
absurdne	ADV	absurd|ne
absurdnosť	N;VOC;SG|FEM	absurd|nosť
absurdný	ADJ;MASC;INAN;VOC;SG	absurd|ný
abyže	ADV	a|byže
acetylén	N;VOC;SG|MASC;INAN	acet|ylén
acetylénový	ADJ;MASC;INAN;VOC;SG	acet|ylénový
acetón	N;VOC;SG|MASC;INAN	acet|ón
acetónový	ADJ;MASC;INAN;VOC;SG	acet|ónový
achromatický	ADJ;MASC;INAN;VOC;SG	a|chromatický
achát	N;VOC;SG|MASC;INAN	achát
acidofilný	ADJ;MASC;INAN;VOC;SG	acid|ofilný
acylpyrín	N;VOC;SG|MASC;INAN	acylpyr|ín
adagio	ADV	adagi|o
adamita	N;VOC;SG|MASC;ANIM	adam|ita
adamitka	N;VOC;SG|FEM	adam|itka
adamitský	ADJ;MASC;INAN;VOC;SG	adam|itský
adaptabilita	N;NOM;SG|FEM	adapt|abilita
adaptabilne	ADV	adapt|abilne
adaptabilný	ADJ;MASC;INAN;VOC;SG	adapt|abilný
adaptačný	ADJ;MASC;INAN;VOC;SG	adapt|ačný
adaptovať	V;NFIN|PFV	adapt|ovať
adaptácia	N;VOC;SG|FEM	adapt|ácia
adaptér	N;VOC;SG|MASC;ANIM	adapt|ér
adekvátne	ADJ;FEM;VOC;PL	adekv|átne
adekvátnosť	N;VOC;SG|FEM	adekv|átnosť
adekvátny	ADJ;MASC;INAN;VOC;SG	adekv|átny
adept	N;VOC;SG|MASC;ANIM	adept
adeptka	N;VOC;SG|FEM	adept|ka
adhezívne	ADJ;FEM;VOC;PL	ad|hezívne
adhezívny	ADJ;MASC;INAN;VOC;SG	ad|hezívny
adhézia	N;VOC;SG|FEM	ad|hézia
adhézne	ADJ;NEUT;NOM;PL	ad|hézne
adhézny	ADJ;MASC;ANIM;NOM;SG	ad|hézny
aditívne	ADJ;FEM;VOC;PL	a|ditívne
aditívny	ADJ;MASC;INAN;VOC;SG	a|ditívny
adičný	ADJ;MASC;INAN;VOC;SG	a|dičný
adjektívne	ADJ;FEM;VOC;PL	ad|jektívne
adjektívny	ADJ;MASC;ANIM;NOM;SG	ad|jektívny
adjektívum	N;VOC;SG|NEUT	ad|jektívum
adjunkt	N;VOC;SG|MASC;ANIM	ad|junkt
adjunktka	N;VOC;SG|FEM	ad|junktka
adjustačne	ADV	adjust|ačne
adjustačný	ADJ;MASC;INAN;VOC;SG	adjust|ačný
adjustácia	N;VOC;SG|FEM	adjust|ácia
administratíva	N;VOC;SG|FEM	administr|atíva
administratívne	ADJ;FEM;VOC;PL	administr|atívne
administratívnoprávny	ADJ;MASC;INAN;VOC;SG	administr|atívnoprávny
administratívnosprávny	ADJ;MASC;INAN;ACC;SG	administr|atívnosprávny
administratívny	ADJ;MASC;INAN;NOM;SG	administr|atívny
administrácia	N;VOC;SG|FEM	administr|ácia
administrátor	N;VOC;SG|MASC;ANIM	administr|átor
administrátorka	N;VOC;SG|FEM	administr|átorka
administrátorský	ADJ;MASC;INAN;VOC;SG	administr|átorský
admiralita	N;VOC;SG|FEM	admir|alita
admirál	N;VOC;SG|MASC;ANIM	admir|ál
admirálsky	ADJ;MASC;ANIM;NOM;SG	admir|álsky
adopcia	N;VOC;SG|FEM	ad|opcia
adoptant	N;VOC;SG|MASC;ANIM	ad|optant
adoptantka	N;VOC;SG|FEM	ad|optantka
adoptačný	ADJ;MASC;INAN;VOC;SG	ad|optačný
adoptovať	V;NFIN|PFV	ad|optovať
adoptácia	N;VOC;SG|FEM	ad|optácia
adoptívny	ADJ;MASC;INAN;VOC;SG	ad|optívny
adopčný	ADJ;MASC;INAN;VOC;SG	ad|opčný
adrenalín	N;VOC;SG|MASC;INAN	adren|alín
adrenalínový	ADJ;MASC;INAN;VOC;SG	adren|alínový
adresa	N;VOC;SG|FEM	adres|a
adresne	ADV	adres|ne
adresnosť	N;VOC;SG|FEM	adres|nosť
adresný	ADJ;MASC;INAN;VOC;SG	adres|ný
adresovať	V;NFIN|PFV	adres|ovať
adresový	ADJ;MASC;INAN;VOC;SG	adres|ový
adresár	N;VOC;SG|MASC;INAN	adres|ár
adresát	N;VOC;SG|MASC;ANIM	adres|át
adresátka	N;VOC;SG|FEM	adres|átka
adsorpcia	N;NOM;SG|FEM	ad|sorpcia
adsorpčný	ADJ;MASC;INAN;VOC;SG	ad|sorpčný
advent	N;ACC;SG|MASC;INAN	ad|vent
adventný	ADJ;MASC;INAN;VOC;SG	ad|ventný
adverbium	N;VOC;SG|NEUT	ad|verbium
adverbiálny	ADJ;MASC;INAN;VOC;SG	ad|verbiálny
advokácia	N;VOC;SG|FEM	ad|vokácia
advokát	N;VOC;SG|MASC;ANIM	ad|vokát
advokátka	N;VOC;SG|FEM	ad|vokátka
advokátsky	ADJ;MASC;INAN;VOC;SG	ad|vokátsky
aerobik	N;VOC;SG|MASC;INAN	aerob|ik
aerodróm	N;VOC;SG|MASC;INAN	aero|dróm
aerodynamickosť	N;NOM;SG|FEM	aero|dynamickosť
aerodynamicky	ADV	aero|dynamicky
aerodynamický	ADJ;MASC;INAN;ACC;SG	aero|dynamický
aerodynamika	N;VOC;SG|FEM	aero|dynamika
aeroklub	N;VOC;SG|MASC;INAN	aero|klub
aerolínia	N;VOC;SG|FEM	aero|línia
aerosólový	ADJ;MASC;INAN;ACC;SG	aero|sólový
aerosól	N;VOC;SG|MASC;INAN	aero|sól
aerotaxík	N;VOC;SG|MASC;INAN	aero|taxík
aerotaxíkový	ADJ;MASC;INAN;VOC;SG	aero|taxíkový
afekt	N;VOC;SG|MASC;INAN	a|fekt
afektovane	ADV	a|fektovane
afektovanosť	N;NOM;SG|FEM	a|fektovanosť
afektovaný	V.PTCP;PASS;3;SG;NOM;MASC;ANIM|PFV	a|fektovaný
afektovať	V;NFIN|PFV	a|fektovať
afektácia	N;VOC;SG|FEM	a|fektácia
afektívne	ADJ;FEM;VOC;PL	a|fektívne
afektívny	ADJ;MASC;INAN;VOC;SG	a|fektívny
afganský	ADJ;MASC;INAN;ACC;SG	afgan|ský
afinačný	ADJ;MASC;INAN;VOC;SG	afin|ačný
afinita	N;VOC;SG|FEM	a|finita
afinitný	ADJ;MASC;INAN;VOC;SG	a|finitný
afinný	ADJ;MASC;INAN;VOC;SG	a|finný
afinovať	V;NFIN|PFV	afin|ovať
afinácia	N;VOC;SG|FEM	afin|ácia
afirmatívne	ADJ;FEM;VOC;PL	a|firmatívne
afirmatívny	ADJ;MASC;INAN;VOC;SG	a|firmatívny
aforistickosť	N;VOC;SG|FEM	afor|istickosť
aforisticky	ADV	afor|isticky
aforistický	ADJ;MASC;INAN;VOC;SG	afor|istický
